source_index,lotName,waferIndex,label,split,label_id,true_label_id,image_row,predicted_label_seed42,confidence_seed42,correct_seed42,predicted_label_seed123,confidence_seed123,correct_seed123,predicted_label_seed2026,confidence_seed2026,correct_seed2026,wrong_seed_count,all_seeds_wrong,unanimous_prediction,unanimous_wrong,unanimous_predicted_label,mean_prediction_confidence
766592,lot45716,22.00000000,Loc,test,4,4,129634,none,0.92687100,False,none,0.95378035,False,none,0.94625820,False,3,True,True,True,none,0.94230318
716333,lot43681,13.00000000,Loc,test,4,4,83924,none,0.93675060,False,none,0.94569100,False,none,0.93798420,False,3,True,True,True,none,0.94014193
774033,lot46020,25.00000000,Loc,test,4,4,136753,none,0.92974526,False,none,0.96992326,False,none,0.92031777,False,3,True,True,True,none,0.93999543
640998,lot40381,19.00000000,Loc,test,4,4,29248,Edge-Loc,0.89933080,False,Edge-Loc,0.95807000,False,Edge-Loc,0.95572330,False,3,True,True,True,Edge-Loc,0.93770803
780181,lot46273,8.00000000,Edge-Loc,test,2,2,142704,none,0.93659160,False,none,0.97028905,False,none,0.90466800,False,3,True,True,True,none,0.93718288
685043,lot42414,16.00000000,none,test,8,8,54923,Scratch,0.93774000,False,Scratch,0.91006225,False,Scratch,0.96260690,False,3,True,True,True,Scratch,0.93680305
713503,lot43567,25.00000000,Loc,test,4,4,81189,none,0.94187033,False,none,0.87880856,False,none,0.97488767,False,3,True,True,True,none,0.93185552
784462,lot46446,20.00000000,Edge-Loc,test,2,2,146790,none,0.94015510,False,none,0.92502890,False,none,0.93030510,False,3,True,True,True,none,0.93182970
279366,lot17149,4.00000000,Loc,test,4,4,20391,Donut,0.94119470,False,Donut,0.89788824,False,Donut,0.94746740,False,3,True,True,True,Donut,0.92885011
805199,lot47286,25.00000000,Center,test,0,0,166916,none,0.94544830,False,none,0.88895285,False,none,0.95095090,False,3,True,True,True,none,0.92845068
757011,lot45327,16.00000000,Edge-Loc,test,2,2,120440,none,0.90929466,False,none,0.92046905,False,none,0.95326686,False,3,True,True,True,none,0.92767686
739044,lot44603,23.00000000,Loc,test,4,4,105061,Edge-Loc,0.86613977,False,Edge-Loc,0.95497847,False,Edge-Loc,0.96028800,False,3,True,True,True,Edge-Loc,0.92713541
690845,lot42654,5.00000000,Edge-Loc,test,2,2,60411,none,0.92709637,False,none,0.91887730,False,none,0.93401355,False,3,True,True,True,none,0.92666241
717035,lot43709,15.00000000,Edge-Loc,test,2,2,84626,none,0.92750950,False,none,0.92748360,False,none,0.92482054,False,3,True,True,True,none,0.92660455
716201,lot43676,6.00000000,Edge-Loc,test,2,2,83792,none,0.89888626,False,none,0.95842403,False,none,0.91894690,False,3,True,True,True,none,0.92541906
686597,lot42478,20.00000000,Center,test,0,0,56452,none,0.88117075,False,none,0.95790625,False,none,0.93709590,False,3,True,True,True,none,0.92539097
640889,lot40377,10.00000000,Edge-Loc,test,2,2,29148,none,0.89639880,False,none,0.96577590,False,none,0.91161793,False,3,True,True,True,none,0.92459754
711151,lot43473,9.00000000,Scratch,test,7,7,78875,Edge-Loc,0.93188480,False,Edge-Loc,0.94290245,False,Edge-Loc,0.89585996,False,3,True,True,True,Edge-Loc,0.92354907
660617,lot41181,5.00000000,Loc,test,4,4,45338,none,0.96968610,False,none,0.84169734,False,none,0.95341450,False,3,True,True,True,none,0.92159931
726853,lot44105,21.00000000,Loc,test,4,4,94272,none,0.92620050,False,none,0.94595100,False,none,0.88530684,False,3,True,True,True,none,0.91915278
684955,lot42411,3.00000000,Edge-Loc,test,2,2,54835,none,0.94108790,False,none,0.89318690,False,none,0.91994240,False,3,True,True,True,none,0.91807240
739043,lot44603,22.00000000,Random,test,6,6,105060,none,0.89925610,False,none,0.92411250,False,none,0.92816470,False,3,True,True,True,none,0.91717777
673812,lot41961,4.00000000,Edge-Loc,test,2,2,45413,none,0.84967200,False,none,0.94426790,False,none,0.95695900,False,3,True,True,True,none,0.91696630
410579,lot24477,8.00000000,Edge-Loc,test,2,2,24612,none,0.94747170,False,none,0.94204420,False,none,0.86084425,False,3,True,True,True,none,0.91678672
809700,lot47468,2.00000000,Loc,test,4,4,171289,none,0.92149353,False,none,0.91902846,False,none,0.90926670,False,3,True,True,True,none,0.91659623
640795,lot40373,12.00000000,Loc,test,4,4,29083,none,0.86988130,False,none,0.91998965,False,none,0.95781314,False,3,True,True,True,none,0.91589470
719977,lot43828,25.00000000,Loc,test,4,4,87509,Edge-Loc,0.91997130,False,Edge-Loc,0.95264890,False,Edge-Loc,0.87469680,False,3,True,True,True,Edge-Loc,0.91577233
682139,lot42296,22.00000000,Center,test,0,0,52415,none,0.91657730,False,none,0.86233610,False,none,0.96567260,False,3,True,True,True,none,0.91486200
679109,lot42174,4.00000000,Loc,test,4,4,49682,Center,0.91650720,False,Center,0.91868436,False,Center,0.90757090,False,3,True,True,True,Center,0.91425415
809656,lot47466,8.00000000,Edge-Loc,test,2,2,171245,none,0.90191420,False,none,0.96124060,False,none,0.87462884,False,3,True,True,True,none,0.91259455
684313,lot42385,11.00000000,Edge-Loc,test,2,2,54193,none,0.88539124,False,none,0.92303485,False,none,0.92707680,False,3,True,True,True,none,0.91183430
808461,lot47418,6.00000000,none,test,8,8,170119,Edge-Loc,0.86669950,False,Edge-Loc,0.94207966,False,Edge-Loc,0.92342440,False,3,True,True,True,Edge-Loc,0.91073452
375846,lot22423,14.00000000,Loc,test,4,4,23381,Edge-Loc,0.89081293,False,Edge-Loc,0.87253237,False,Edge-Loc,0.96727306,False,3,True,True,True,Edge-Loc,0.91020612
776002,lot46104,1.00000000,none,test,8,8,138624,Random,0.97843003,False,Random,0.92531850,False,Random,0.82241684,False,3,True,True,True,Random,0.90872179
647326,lot40637,20.00000000,Loc,test,4,4,34279,none,0.91565734,False,none,0.99121960,False,none,0.81266296,False,3,True,True,True,none,0.90651330
7349,lot534,21.00000000,none,test,8,8,6519,Loc,0.94288370,False,Loc,0.82438690,False,Loc,0.94402590,False,3,True,True,True,Loc,0.90376550
690196,lot42627,20.00000000,Loc,test,4,4,59851,none,0.86921930,False,none,0.89196460,False,none,0.94562507,False,3,True,True,True,none,0.90226966
766519,lot45713,24.00000000,Loc,test,4,4,129561,none,0.88995576,False,none,0.92543167,False,none,0.89063150,False,3,True,True,True,none,0.90200631
5805,lot234,8.00000000,Edge-Loc,test,2,2,5167,none,0.90707856,False,none,0.89203423,False,none,0.90088930,False,3,True,True,True,none,0.90000070
690181,lot42627,5.00000000,Loc,test,4,4,59836,none,0.89562833,False,none,0.90750766,False,none,0.89677630,False,3,True,True,True,none,0.89997076
370222,lot22133,22.00000000,Loc,test,4,4,23328,Edge-Ring,0.95059690,False,Edge-Ring,0.87161750,False,Edge-Ring,0.87290080,False,3,True,True,True,Edge-Ring,0.89837173
674137,lot41974,17.00000000,Donut,test,1,1,45699,Random,0.79421556,False,Random,0.97122810,False,Random,0.92046046,False,3,True,True,True,Random,0.89530137
764327,lot45624,6.00000000,none,test,8,8,127508,Center,0.88610210,False,Center,0.90277940,False,Center,0.89287180,False,3,True,True,True,Center,0.89391777
645625,lot40568,7.00000000,Loc,test,4,4,33016,none,0.93894964,False,none,0.86955510,False,none,0.86091240,False,3,True,True,True,none,0.88980571
769196,lot45822,2.00000000,Edge-Loc,test,2,2,132187,none,0.88554160,False,none,0.85134190,False,none,0.93021260,False,3,True,True,True,none,0.88903203
684542,lot42394,15.00000000,none,test,8,8,54422,Scratch,0.88335570,False,Scratch,0.83266133,False,Scratch,0.94333243,False,3,True,True,True,Scratch,0.88644982
647181,lot40631,25.00000000,Loc,test,4,4,34179,none,0.86431820,False,none,0.87733300,False,none,0.91539570,False,3,True,True,True,none,0.88568230
805449,lot47296,25.00000000,Loc,test,4,4,167166,none,0.90785086,False,none,0.84431535,False,none,0.89414870,False,3,True,True,True,none,0.88210497
732311,lot44329,1.00000000,Loc,test,4,4,99057,Center,0.79318660,False,Center,0.93718123,False,Center,0.91528170,False,3,True,True,True,Center,0.88188318
716327,lot43681,7.00000000,Loc,test,4,4,83918,none,0.94854164,False,none,0.74573666,False,none,0.95077320,False,3,True,True,True,none,0.88168383
766302,lot45705,7.00000000,Edge-Loc,test,2,2,129344,none,0.95460710,False,none,0.88951380,False,none,0.80050050,False,3,True,True,True,none,0.88154047
767566,lot45755,21.00000000,none,test,8,8,130607,Edge-Loc,0.89409864,False,Edge-Loc,0.86594963,False,Edge-Loc,0.88410383,False,3,True,True,True,Edge-Loc,0.88138403
640999,lot40381,20.00000000,Loc,test,4,4,29249,none,0.93890540,False,none,0.73791444,False,none,0.96210130,False,3,True,True,True,none,0.87964038
715477,lot43647,3.00000000,Edge-Loc,test,2,2,83114,none,0.88104016,False,none,0.79503083,False,none,0.95429500,False,3,True,True,True,none,0.87678866
7341,lot534,13.00000000,none,test,8,8,6512,Loc,0.88946230,False,Loc,0.84679980,False,Loc,0.88430010,False,3,True,True,True,Loc,0.87352073
382081,lot22836,17.00000000,Edge-Loc,test,2,2,23771,none,0.93483990,False,none,0.90284264,False,none,0.78206840,False,3,True,True,True,none,0.87325031
764677,lot45638,6.00000000,Center,test,0,0,127849,none,0.89248880,False,none,0.84793880,False,none,0.86919740,False,3,True,True,True,none,0.86987500
717231,lot43717,11.00000000,none,test,8,8,84822,Loc,0.88281780,False,Loc,0.84360516,False,Loc,0.87853914,False,3,True,True,True,Loc,0.86832070
678930,lot42166,19.00000000,Scratch,test,7,7,49523,none,0.84716505,False,none,0.86467550,False,none,0.88868790,False,3,True,True,True,none,0.86684282
759743,lot45438,8.00000000,Loc,test,4,4,123053,Scratch,0.82057010,False,Scratch,0.89512380,False,Scratch,0.88476320,False,3,True,True,True,Scratch,0.86681903
764919,lot45648,16.00000000,Scratch,test,7,7,128079,none,0.81857920,False,none,0.86504020,False,none,0.90500754,False,3,True,True,True,none,0.86287565
768604,lot45798,7.00000000,Edge-Loc,test,2,2,131617,none,0.90154350,False,none,0.91763530,False,none,0.76255150,False,3,True,True,True,none,0.86057677
642104,lot40425,25.00000000,Center,test,0,0,30198,none,0.83819280,False,none,0.87095710,False,none,0.87045187,False,3,True,True,True,none,0.85986726
764105,lot45615,9.00000000,Edge-Loc,test,2,2,127292,Edge-Ring,0.86600065,False,Edge-Ring,0.87528190,False,Edge-Ring,0.83402730,False,3,True,True,True,Edge-Ring,0.85843662
305702,lot18635,21.00000000,Scratch,test,7,7,21330,none,0.78644930,False,none,0.89858150,False,none,0.88970250,False,3,True,True,True,none,0.85824443
639683,lot40328,21.00000000,Loc,test,4,4,28219,Center,0.74612430,False,Center,0.87993840,False,Center,0.94527710,False,3,True,True,True,Center,0.85711327
791738,lot46741,6.00000000,Loc,test,4,4,153783,Scratch,0.89050660,False,Scratch,0.84673023,False,Scratch,0.82663983,False,3,True,True,True,Scratch,0.85462555
683520,lot42352,18.00000000,Scratch,test,7,7,53454,none,0.87518877,False,none,0.91975670,False,none,0.76515810,False,3,True,True,True,none,0.85336786
744521,lot44825,6.00000000,Edge-Loc,test,2,2,108443,Loc,0.94035530,False,Loc,0.88118840,False,Loc,0.73684990,False,3,True,True,True,Loc,0.85279787
641212,lot40390,8.00000000,none,test,8,8,29430,Edge-Loc,0.84440815,False,Edge-Loc,0.88707644,False,Edge-Loc,0.81800175,False,3,True,True,True,Edge-Loc,0.84982878
732908,lot44353,19.00000000,Loc,test,4,4,99552,Center,0.72627490,False,Center,0.95189820,False,Center,0.86971194,False,3,True,True,True,Center,0.84929501
706114,lot43269,21.00000000,none,test,8,8,74261,Loc,0.88308860,False,Loc,0.92944550,False,Loc,0.73457680,False,3,True,True,True,Loc,0.84903697
688172,lot42543,20.00000000,Center,test,0,0,57977,none,0.89784795,False,none,0.82370440,False,none,0.82334410,False,3,True,True,True,none,0.84829882
810656,lot47509,9.00000000,Loc,test,4,4,172190,Edge-Loc,0.83587620,False,Edge-Loc,0.86873280,False,Edge-Loc,0.83684134,False,3,True,True,True,Edge-Loc,0.84715011
762580,lot45553,4.00000000,Center,test,0,0,125794,none,0.86099607,False,none,0.78964150,False,none,0.88049080,False,3,True,True,True,none,0.84370946
809701,lot47468,3.00000000,Center,test,0,0,171290,none,0.81154066,False,none,0.86074140,False,none,0.85583620,False,3,True,True,True,none,0.84270609
809660,lot47466,12.00000000,Edge-Loc,test,2,2,171249,none,0.97013750,False,none,0.89714680,False,none,0.65588360,False,3,True,True,True,none,0.84105597
42613,lot3707,22.00000000,Edge-Loc,test,2,2,8432,none,0.80148960,False,none,0.88148160,False,none,0.83291130,False,3,True,True,True,none,0.83862750
713306,lot43560,3.00000000,Edge-Ring,test,3,3,80992,Edge-Loc,0.87333190,False,Edge-Loc,0.90848714,False,Edge-Loc,0.72412556,False,3,True,True,True,Edge-Loc,0.83531487
683953,lot42370,23.00000000,Loc,test,4,4,53880,Random,0.88634646,False,Random,0.79141960,False,Random,0.82318450,False,3,True,True,True,Random,0.83365019
680154,lot42215,25.00000000,Loc,test,4,4,50697,Donut,0.94747640,False,Donut,0.80651927,False,Donut,0.74458927,False,3,True,True,True,Donut,0.83286165
800657,lot47101,17.00000000,Edge-Loc,test,2,2,162465,none,0.74746140,False,none,0.87465820,False,none,0.87472326,False,3,True,True,True,none,0.83228095
681244,lot42260,18.00000000,Edge-Loc,test,2,2,51692,none,0.70442300,False,none,0.83364016,False,none,0.95802820,False,3,True,True,True,none,0.83203045
5226,lot211,2.00000000,Scratch,test,7,7,4646,none,0.80977726,False,none,0.86042550,False,none,0.82470655,False,3,True,True,True,none,0.83163644
743398,lot44780,6.00000000,none,test,8,8,107344,Edge-Ring,0.85638154,False,Edge-Ring,0.88565100,False,Edge-Ring,0.74325430,False,3,True,True,True,Edge-Ring,0.82842895
540519,lot33753,11.00000000,Edge-Loc,test,2,2,25601,Edge-Ring,0.92287390,False,Edge-Ring,0.62272680,False,Edge-Ring,0.93837607,False,3,True,True,True,Edge-Ring,0.82799226
794231,lot46841,21.00000000,Edge-Loc,test,2,2,156197,none,0.81066257,False,none,0.75157070,False,none,0.92130965,False,3,True,True,True,none,0.82784764
763992,lot45610,21.00000000,Edge-Loc,test,2,2,127179,Edge-Ring,0.81231713,False,Edge-Ring,0.83776360,False,Edge-Ring,0.83245677,False,3,True,True,True,Edge-Ring,0.82751250
721749,lot43900,9.00000000,Edge-Loc,test,2,2,89240,Loc,0.90099424,False,Loc,0.80770670,False,Loc,0.77137226,False,3,True,True,True,Loc,0.82669107
716643,lot43693,23.00000000,Edge-Loc,test,2,2,84234,none,0.77652794,False,none,0.79358220,False,none,0.90883046,False,3,True,True,True,none,0.82631353
654667,lot40941,4.00000000,Random,test,6,6,40367,Edge-Loc,0.67699695,False,Edge-Loc,0.91557730,False,Edge-Loc,0.88348585,False,3,True,True,True,Edge-Loc,0.82535337
7562,lot1388,13.00000000,none,test,8,8,6669,Loc,0.85941964,False,Loc,0.83713305,False,Loc,0.77785540,False,3,True,True,True,Loc,0.82480270
769203,lot45822,9.00000000,Edge-Loc,test,2,2,132194,none,0.71283670,False,none,0.85554224,False,none,0.90512630,False,3,True,True,True,none,0.82450175
762126,lot45534,24.00000000,Center,test,0,0,125364,none,0.76795130,False,none,0.81589806,False,none,0.88387280,False,3,True,True,True,none,0.82257405
674130,lot41974,10.00000000,Donut,test,1,1,45692,Random,0.84511900,False,Random,0.88299920,False,Random,0.73849076,False,3,True,True,True,Random,0.82220299
643495,lot40482,11.00000000,none,test,8,8,31564,Center,0.81809410,False,Center,0.81268346,False,Center,0.83478904,False,3,True,True,True,Center,0.82185553
474100,lot29225,12.00000000,Scratch,test,7,7,25266,none,0.75589350,False,none,0.89489070,False,none,0.81400050,False,3,True,True,True,none,0.82159490
680890,lot42245,15.00000000,Loc,test,4,4,51389,none,0.79693204,False,none,0.86076560,False,none,0.80663510,False,3,True,True,True,none,0.82144425
695567,lot42845,1.00000000,Edge-Loc,test,2,2,64927,none,0.82513720,False,none,0.83872914,False,none,0.79916640,False,3,True,True,True,none,0.82101091
714042,lot43589,14.00000000,Edge-Loc,test,2,2,81727,none,0.91493220,False,none,0.74914190,False,none,0.79808086,False,3,True,True,True,none,0.82071832
755783,lot45277,13.00000000,Loc,test,4,4,119238,none,0.81432400,False,none,0.66518650,False,none,0.97789910,False,3,True,True,True,none,0.81913653
799312,lot47047,20.00000000,Loc,test,4,4,161143,none,0.75782186,False,none,0.88136286,False,none,0.81764550,False,3,True,True,True,none,0.81894341
763982,lot45610,11.00000000,Edge-Loc,test,2,2,127169,none,0.85932120,False,none,0.81288920,False,none,0.78401480,False,3,True,True,True,none,0.81874173
783186,lot46394,10.00000000,none,test,8,8,145605,Edge-Loc,0.82994630,False,Edge-Loc,0.86503154,False,Edge-Loc,0.75696534,False,3,True,True,True,Edge-Loc,0.81731439
732571,lot44340,7.00000000,Loc,test,4,4,99269,none,0.80762243,False,none,0.88384580,False,none,0.75612390,False,3,True,True,True,none,0.81586404
776012,lot46104,11.00000000,none,test,8,8,138634,Random,0.96386623,False,Random,0.73003656,False,Random,0.75073640,False,3,True,True,True,Random,0.81487973
647320,lot40637,14.00000000,Loc,test,4,4,34274,none,0.82093793,False,none,0.79529090,False,none,0.82596844,False,3,True,True,True,none,0.81406576
805704,lot47307,18.00000000,Scratch,test,7,7,167409,none,0.81985980,False,none,0.80366330,False,none,0.81310755,False,3,True,True,True,none,0.81221022
426208,lot25616,14.00000000,Edge-Loc,test,2,2,24902,none,0.84108764,False,none,0.89980760,False,none,0.69234544,False,3,True,True,True,none,0.81108023
244985,lot15347,25.00000000,Loc,test,4,4,15620,Edge-Loc,0.79582006,False,Edge-Loc,0.95047870,False,Edge-Loc,0.67787580,False,3,True,True,True,Edge-Loc,0.80805819
711363,lot43481,21.00000000,Center,test,0,0,79087,none,0.87423470,False,none,0.64818930,False,none,0.89742850,False,3,True,True,True,none,0.80661750
680896,lot42245,21.00000000,Loc,test,4,4,51395,Donut,0.90906450,False,Donut,0.79822850,False,Donut,0.71093696,False,3,True,True,True,Donut,0.80607665
700144,lot43029,20.00000000,Edge-Loc,test,2,2,68944,none,0.68764395,False,none,0.90052500,False,none,0.82434270,False,3,True,True,True,none,0.80417055
278887,lot17122,22.00000000,Loc,test,4,4,20280,Donut,0.77786916,False,Donut,0.81511740,False,Donut,0.81772244,False,3,True,True,True,Donut,0.80356967
298239,lot18235,23.00000000,Loc,test,4,4,21093,Donut,0.89927030,False,Donut,0.78966314,False,Donut,0.72173570,False,3,True,True,True,Donut,0.80355638
